date,chlor_a,status,source_file
11/12/2019,,filled,ST.nc
12/12/2019,2.150601625,filled,ST.nc
13/12/2019,1.8921206,filled,ST.nc
14/12/2019,1.771778703,filled,ST.nc
15/12/2019,1.276907921,filled,ST.nc
16/12/2019,2.569597721,filled,ST.nc
17/12/2019,2.2108078,filled,ST.nc
18/12/2019,2.524726391,filled,ST.nc
19/12/2019,,filled,ST.nc
20/12/2019,,filled,ST.nc
21/12/2019,2.284890413,filled,ST.nc
22/12/2019,,filled,ST.nc
23/12/2019,,filled,ST.nc
24/12/2019,1.556561112,filled,ST.nc
25/12/2019,,filled,ST.nc
26/12/2019,,filled,ST.nc
27/12/2019,2.322926283,filled,ST.nc
28/12/2019,3.018764496,filled,ST.nc
29/12/2019,,filled,ST.nc
30/12/2019,3.325979233,filled,ST.nc
31/12/2019,2.618539095,filled,ST.nc
1/01/2020,2.647787094,filled,ST.nc
2/01/2020,,filled,ST.nc
3/01/2020,,filled,ST.nc
4/01/2020,2.761937857,filled,ST.nc
5/01/2020,2.668217421,filled,ST.nc
6/01/2020,2.278959513,filled,ST.nc
7/01/2020,,filled,ST.nc
8/01/2020,1.718055964,filled,ST.nc
9/01/2020,1.939281464,filled,ST.nc
10/01/2020,2.040285349,filled,ST.nc
11/01/2020,1.761847854,filled,ST.nc
12/01/2020,2.209973335,filled,ST.nc
13/01/2020,2.106414318,filled,ST.nc
14/01/2020,2.486063719,filled,ST.nc
15/01/2020,2.196212769,filled,ST.nc
16/01/2020,,filled,ST.nc
17/01/2020,,filled,ST.nc
18/01/2020,2.43635726,filled,ST.nc
19/01/2020,3.529261589,filled,ST.nc
20/01/2020,1.911052465,filled,ST.nc
21/01/2020,,filled,ST.nc
22/01/2020,,filled,ST.nc
23/01/2020,2.043608904,filled,ST.nc
24/01/2020,3.961456299,filled,ST.nc
25/01/2020,2.377850294,filled,ST.nc
26/01/2020,,filled,ST.nc
27/01/2020,,filled,ST.nc
28/01/2020,2.48608613,filled,ST.nc
29/01/2020,2.101403236,filled,ST.nc
30/01/2020,,filled,ST.nc
31/01/2020,2.358409405,filled,ST.nc
1/02/2020,2.277456522,filled,ST.nc
2/02/2020,2.209051371,filled,ST.nc
3/02/2020,,filled,ST.nc
4/02/2020,,filled,ST.nc
5/02/2020,,filled,ST.nc
6/02/2020,2.668844938,filled,ST.nc
7/02/2020,,filled,ST.nc
8/02/2020,,filled,ST.nc
9/02/2020,3.036020994,filled,ST.nc
10/02/2020,3.738081455,filled,ST.nc
11/02/2020,,filled,ST.nc
12/02/2020,,filled,ST.nc
13/02/2020,3.591842175,filled,ST.nc
14/02/2020,3.96808672,filled,ST.nc
15/02/2020,,filled,ST.nc
16/02/2020,2.484235287,filled,ST.nc
17/02/2020,2.943023205,filled,ST.nc
18/02/2020,,filled,ST.nc
19/02/2020,3.233689308,filled,ST.nc
20/02/2020,,filled,ST.nc
21/02/2020,,filled,ST.nc
22/02/2020,,filled,ST.nc
23/02/2020,,filled,ST.nc
24/02/2020,3.446737528,filled,ST.nc
25/02/2020,2.983231068,filled,ST.nc
26/02/2020,,filled,ST.nc
27/02/2020,,filled,ST.nc
28/02/2020,,filled,ST.nc
29/02/2020,,filled,ST.nc
1/03/2020,,filled,ST.nc
2/03/2020,6.327659607,filled,ST.nc
3/03/2020,3.072566986,filled,ST.nc
4/03/2020,4.078201294,filled,ST.nc
5/03/2020,,filled,ST.nc
6/03/2020,,filled,ST.nc
7/03/2020,,filled,ST.nc
8/03/2020,2.751599073,filled,ST.nc
9/03/2020,2.357981443,filled,ST.nc
10/03/2020,4.175227642,filled,ST.nc
11/03/2020,2.191574574,filled,ST.nc
12/03/2020,1.993707895,filled,ST.nc
13/03/2020,1.389844537,filled,ST.nc
14/03/2020,,filled,ST.nc
15/03/2020,,filled,ST.nc
16/03/2020,,filled,ST.nc
17/03/2020,,filled,ST.nc
18/03/2020,2.734782219,filled,ST.nc
19/03/2020,2.664402008,filled,ST.nc
20/03/2020,,filled,ST.nc
21/03/2020,1.790178895,filled,ST.nc
22/03/2020,2.253985643,filled,ST.nc
23/03/2020,1.964955688,filled,ST.nc
24/03/2020,6.846013546,filled,ST.nc
25/03/2020,8.663980484,filled,ST.nc
26/03/2020,10.62339592,filled,ST.nc
27/03/2020,,filled,ST.nc
28/03/2020,,filled,ST.nc
29/03/2020,,filled,ST.nc
30/03/2020,3.692116261,filled,ST.nc
31/03/2020,2.804060936,filled,ST.nc
1/04/2020,2.36706686,filled,ST.nc
2/04/2020,,filled,ST.nc
3/04/2020,1.887965083,filled,ST.nc
4/04/2020,,filled,ST.nc
5/04/2020,,filled,ST.nc
6/04/2020,2.677958727,filled,ST.nc
7/04/2020,3.307329416,filled,ST.nc
8/04/2020,2.243209124,filled,ST.nc
9/04/2020,1.891111374,filled,ST.nc
10/04/2020,1.874383211,filled,ST.nc
11/04/2020,1.577005744,filled,ST.nc
12/04/2020,,filled,ST.nc
13/04/2020,1.22586,filled,ST.nc
14/04/2020,,filled,ST.nc
15/04/2020,2.157999277,filled,ST.nc
16/04/2020,2.258595943,filled,ST.nc
17/04/2020,,filled,ST.nc
18/04/2020,,filled,ST.nc
19/04/2020,5.395522594,filled,ST.nc
20/04/2020,,filled,ST.nc
21/04/2020,2.821314096,filled,ST.nc
22/04/2020,,filled,ST.nc
23/04/2020,,filled,ST.nc
24/04/2020,,filled,ST.nc
25/04/2020,,filled,ST.nc
26/04/2020,2.733136177,filled,ST.nc
27/04/2020,,filled,ST.nc
28/04/2020,2.981398582,filled,ST.nc
29/04/2020,2.708889961,filled,ST.nc
30/04/2020,1.987629771,filled,ST.nc
1/05/2020,1.985233068,filled,ST.nc
2/05/2020,3.295975924,filled,ST.nc
3/05/2020,3.70978713,filled,ST.nc
4/05/2020,,filled,ST.nc
5/05/2020,,filled,ST.nc
6/05/2020,,filled,ST.nc
7/05/2020,,filled,ST.nc
8/05/2020,,filled,ST.nc
9/05/2020,2.035797119,filled,ST.nc
10/05/2020,1.772914886,filled,ST.nc
11/05/2020,2.249539614,filled,ST.nc
12/05/2020,2.655330896,filled,ST.nc
13/05/2020,,filled,ST.nc
14/05/2020,3.330564737,filled,ST.nc
15/05/2020,2.289339304,filled,ST.nc
16/05/2020,,filled,ST.nc
17/05/2020,,filled,ST.nc
18/05/2020,,filled,ST.nc
19/05/2020,1.797281742,filled,ST.nc
20/05/2020,1.95707047,filled,ST.nc
21/05/2020,,filled,ST.nc
22/05/2020,2.821766138,filled,ST.nc
23/05/2020,3.242960691,filled,ST.nc
24/05/2020,,filled,ST.nc
25/05/2020,,filled,ST.nc
26/05/2020,,filled,ST.nc
27/05/2020,,filled,ST.nc
28/05/2020,,filled,ST.nc
29/05/2020,,filled,ST.nc
30/05/2020,,filled,ST.nc
31/05/2020,,filled,ST.nc
1/06/2020,,filled,ST.nc
2/06/2020,,filled,ST.nc
3/06/2020,,filled,ST.nc
4/06/2020,,filled,ST.nc
5/06/2020,,filled,ST.nc
6/06/2020,,filled,ST.nc
7/06/2020,,filled,ST.nc
8/06/2020,,filled,ST.nc
9/06/2020,,filled,ST.nc
10/06/2020,,filled,ST.nc
11/06/2020,,filled,ST.nc
12/06/2020,1.491789579,filled,ST.nc
13/06/2020,,filled,ST.nc
14/06/2020,,filled,ST.nc
15/06/2020,,filled,ST.nc
16/06/2020,2.540879488,filled,ST.nc
17/06/2020,,filled,ST.nc
18/06/2020,3.64084816,filled,ST.nc
19/06/2020,2.468790293,filled,ST.nc
20/06/2020,2.802167654,filled,ST.nc
21/06/2020,2.558551788,filled,ST.nc
22/06/2020,,filled,ST.nc
23/06/2020,3.406870842,filled,ST.nc
24/06/2020,,filled,ST.nc
25/06/2020,2.57414484,filled,ST.nc
26/06/2020,2.470811367,filled,ST.nc
27/06/2020,,filled,ST.nc
28/06/2020,,filled,ST.nc
29/06/2020,1.693424225,filled,ST.nc
30/06/2020,,filled,ST.nc
1/07/2020,,filled,ST.nc
2/07/2020,2.292234421,filled,ST.nc
3/07/2020,1.244136095,filled,ST.nc
4/07/2020,7.037082195,filled,ST.nc
5/07/2020,3.532795429,filled,ST.nc
6/07/2020,,filled,ST.nc
7/07/2020,,filled,ST.nc
8/07/2020,2.19857502,filled,ST.nc
9/07/2020,2.513257027,filled,ST.nc
10/07/2020,11.92845535,filled,ST.nc
11/07/2020,4.98059082,filled,ST.nc
12/07/2020,17.25634003,filled,ST.nc
13/07/2020,,filled,ST.nc
14/07/2020,,filled,ST.nc
15/07/2020,,filled,ST.nc
16/07/2020,1.799612164,filled,ST.nc
17/07/2020,3.69731307,filled,ST.nc
18/07/2020,,filled,ST.nc
19/07/2020,,filled,ST.nc
20/07/2020,3.760059118,filled,ST.nc
21/07/2020,,filled,ST.nc
22/07/2020,6.32226038,filled,ST.nc
23/07/2020,5.318716526,filled,ST.nc
24/07/2020,1.733076572,filled,ST.nc
25/07/2020,,filled,ST.nc
26/07/2020,,filled,ST.nc
27/07/2020,2.241821766,filled,ST.nc
28/07/2020,2.430211544,filled,ST.nc
29/07/2020,3.692948341,filled,ST.nc
30/07/2020,2.746295691,filled,ST.nc
31/07/2020,3.69983077,filled,ST.nc
1/08/2020,,filled,ST.nc
2/08/2020,,filled,ST.nc
3/08/2020,,filled,ST.nc
4/08/2020,1.581831694,filled,ST.nc
5/08/2020,1.028962851,filled,ST.nc
6/08/2020,1.70644474,filled,ST.nc
7/08/2020,,filled,ST.nc
8/08/2020,,filled,ST.nc
9/08/2020,,filled,ST.nc
10/08/2020,,filled,ST.nc
11/08/2020,2.124795675,filled,ST.nc
12/08/2020,,filled,ST.nc
13/08/2020,,filled,ST.nc
14/08/2020,,filled,ST.nc
15/08/2020,3.001512289,filled,ST.nc
16/08/2020,,filled,ST.nc
17/08/2020,1.17079401,filled,ST.nc
18/08/2020,,filled,ST.nc
19/08/2020,,filled,ST.nc
20/08/2020,1.386989117,filled,ST.nc
21/08/2020,,filled,ST.nc
22/08/2020,,filled,ST.nc
23/08/2020,1.526767135,filled,ST.nc
24/08/2020,,filled,ST.nc
25/08/2020,1.785797954,filled,ST.nc
26/08/2020,1.185902357,filled,ST.nc
27/08/2020,1.038434982,filled,ST.nc
28/08/2020,1.019297719,filled,ST.nc
29/08/2020,,filled,ST.nc
30/08/2020,1.080396175,filled,ST.nc
31/08/2020,1.27643609,filled,ST.nc
1/09/2020,1.829209208,filled,ST.nc
2/09/2020,2.113945246,filled,ST.nc
3/09/2020,1.303291202,filled,ST.nc
4/09/2020,,filled,ST.nc
5/09/2020,2.101615429,filled,ST.nc
6/09/2020,,filled,ST.nc
7/09/2020,2.709830761,filled,ST.nc
8/09/2020,,filled,ST.nc
9/09/2020,,filled,ST.nc
10/09/2020,1.547271252,filled,ST.nc
11/09/2020,1.799083233,filled,ST.nc
12/09/2020,1.093872309,filled,ST.nc
13/09/2020,1.080587506,filled,ST.nc
14/09/2020,1.401160717,filled,ST.nc
15/09/2020,1.319009423,filled,ST.nc
16/09/2020,0.944733202,filled,ST.nc
17/09/2020,0.79554528,filled,ST.nc
18/09/2020,0.924624741,filled,ST.nc
19/09/2020,1.271947742,filled,ST.nc
20/09/2020,1.555652499,filled,ST.nc
21/09/2020,,filled,ST.nc
22/09/2020,,filled,ST.nc
23/09/2020,1.235768676,filled,ST.nc
24/09/2020,0.922261,filled,ST.nc
25/09/2020,2.660777807,filled,ST.nc
26/09/2020,1.446151733,filled,ST.nc
27/09/2020,1.338623524,filled,ST.nc
28/09/2020,,filled,ST.nc
29/09/2020,,filled,ST.nc
30/09/2020,,filled,ST.nc
1/10/2020,,filled,ST.nc
2/10/2020,,filled,ST.nc
3/10/2020,,filled,ST.nc
4/10/2020,0.875172198,filled,ST.nc
5/10/2020,0.891970396,filled,ST.nc
6/10/2020,1.188286304,filled,ST.nc
7/10/2020,,filled,ST.nc
8/10/2020,1.171560526,filled,ST.nc
9/10/2020,1.143760562,filled,ST.nc
10/10/2020,,filled,ST.nc
11/10/2020,,filled,ST.nc
12/10/2020,1.149767756,filled,ST.nc
13/10/2020,,filled,ST.nc
14/10/2020,,filled,ST.nc
15/10/2020,,filled,ST.nc
16/10/2020,1.132531762,filled,ST.nc
17/10/2020,1.150661707,filled,ST.nc
18/10/2020,1.443984509,filled,ST.nc
19/10/2020,1.73703289,filled,ST.nc
20/10/2020,2.297952652,filled,ST.nc
21/10/2020,1.604526639,filled,ST.nc
22/10/2020,1.336540937,filled,ST.nc
23/10/2020,1.341015458,filled,ST.nc
24/10/2020,1.539878726,filled,ST.nc
25/10/2020,1.471893907,filled,ST.nc
26/10/2020,1.926635146,filled,ST.nc
27/10/2020,1.961354613,filled,ST.nc
28/10/2020,2.079358101,filled,ST.nc
29/10/2020,2.131749153,filled,ST.nc
30/10/2020,,filled,ST.nc
31/10/2020,,filled,ST.nc
1/11/2020,,filled,ST.nc
2/11/2020,1.642565489,filled,ST.nc
3/11/2020,,filled,ST.nc
4/11/2020,,filled,ST.nc
5/11/2020,2.084689856,filled,ST.nc
6/11/2020,1.58875978,filled,ST.nc
7/11/2020,1.748020053,filled,ST.nc
8/11/2020,,filled,ST.nc
9/11/2020,,filled,ST.nc
10/11/2020,,filled,ST.nc
11/11/2020,,filled,ST.nc
12/11/2020,2.089828253,filled,ST.nc
13/11/2020,2.773663759,filled,ST.nc
14/11/2020,,filled,ST.nc
15/11/2020,,filled,ST.nc
16/11/2020,,filled,ST.nc
17/11/2020,1.774218321,filled,ST.nc
18/11/2020,1.272709966,filled,ST.nc
19/11/2020,2.264857292,filled,ST.nc
20/11/2020,1.294499755,filled,ST.nc
21/11/2020,1.310964942,filled,ST.nc
22/11/2020,1.962894201,filled,ST.nc
23/11/2020,1.478107333,filled,ST.nc
24/11/2020,1.462739587,filled,ST.nc
25/11/2020,,filled,ST.nc
26/11/2020,,filled,ST.nc
27/11/2020,1.279066086,filled,ST.nc
28/11/2020,1.729769945,filled,ST.nc
29/11/2020,,filled,ST.nc
30/11/2020,1.343801618,filled,ST.nc
1/12/2020,1.38771987,filled,ST.nc
2/12/2020,1.72515583,filled,ST.nc
3/12/2020,1.653294086,filled,ST.nc
4/12/2020,2.057903051,filled,ST.nc
5/12/2020,1.551316261,filled,ST.nc
6/12/2020,1.767012119,filled,ST.nc
7/12/2020,1.773047924,filled,ST.nc
8/12/2020,2.70002389,filled,ST.nc
9/12/2020,2.904557467,filled,ST.nc
10/12/2020,,filled,ST.nc
11/12/2020,2.264538288,filled,ST.nc
12/12/2020,,filled,ST.nc
13/12/2020,,filled,ST.nc
14/12/2020,1.794722915,filled,ST.nc
15/12/2020,1.587548256,filled,ST.nc
16/12/2020,1.769991636,filled,ST.nc
17/12/2020,1.206422567,filled,ST.nc
18/12/2020,1.433551311,filled,ST.nc
19/12/2020,2.513984203,filled,ST.nc
20/12/2020,1.825017333,filled,ST.nc
21/12/2020,2.453539848,filled,ST.nc
22/12/2020,1.828414917,filled,ST.nc
23/12/2020,,filled,ST.nc
24/12/2020,2.710413694,filled,ST.nc
25/12/2020,,filled,ST.nc
26/12/2020,,filled,ST.nc
27/12/2020,1.403537154,filled,ST.nc
28/12/2020,1.910015345,filled,ST.nc
29/12/2020,2.085992575,filled,ST.nc
30/12/2020,2.104763985,filled,ST.nc
31/12/2020,2.431658506,filled,ST.nc
1/01/2021,3.358308077,filled,ST.nc
2/01/2021,3.700173378,filled,ST.nc
3/01/2021,3.172575474,filled,ST.nc
4/01/2021,3.353138924,filled,ST.nc
5/01/2021,1.429635048,filled,ST.nc
6/01/2021,2.419018745,filled,ST.nc
7/01/2021,2.767643213,filled,ST.nc
8/01/2021,4.010246754,filled,ST.nc
9/01/2021,,filled,ST.nc
10/01/2021,,filled,ST.nc
11/01/2021,1.566434979,filled,ST.nc
12/01/2021,,filled,ST.nc
13/01/2021,1.315282345,filled,ST.nc
14/01/2021,1.473754168,filled,ST.nc
15/01/2021,2.078454018,filled,ST.nc
16/01/2021,2.991000652,filled,ST.nc
17/01/2021,1.869357228,filled,ST.nc
18/01/2021,,filled,ST.nc
19/01/2021,,filled,ST.nc
20/01/2021,1.995849133,filled,ST.nc
21/01/2021,2.909935474,filled,ST.nc
22/01/2021,1.646850705,filled,ST.nc
23/01/2021,1.253115535,filled,ST.nc
24/01/2021,,filled,ST.nc
25/01/2021,2.000495195,filled,ST.nc
26/01/2021,1.692958832,filled,ST.nc
27/01/2021,,filled,ST.nc
28/01/2021,1.441207051,filled,ST.nc
29/01/2021,1.567009687,filled,ST.nc
30/01/2021,1.575529933,filled,ST.nc
31/01/2021,2.19212079,filled,ST.nc
1/02/2021,1.540379405,filled,ST.nc
2/02/2021,,filled,ST.nc
3/02/2021,2.020886898,filled,ST.nc
4/02/2021,1.840464473,filled,ST.nc
5/02/2021,2.113434076,filled,ST.nc
6/02/2021,,filled,ST.nc
7/02/2021,,filled,ST.nc
8/02/2021,,filled,ST.nc
9/02/2021,,filled,ST.nc
10/02/2021,1.466500401,filled,ST.nc
11/02/2021,1.697626233,filled,ST.nc
12/02/2021,1.514869571,filled,ST.nc
13/02/2021,1.91734755,filled,ST.nc
14/02/2021,,filled,ST.nc
15/02/2021,,filled,ST.nc
16/02/2021,2.587030172,filled,ST.nc
17/02/2021,,filled,ST.nc
18/02/2021,,filled,ST.nc
19/02/2021,2.194653034,filled,ST.nc
20/02/2021,1.775226831,filled,ST.nc
21/02/2021,2.291590452,filled,ST.nc
22/02/2021,2.226947546,filled,ST.nc
23/02/2021,2.419825315,filled,ST.nc
24/02/2021,1.953855515,filled,ST.nc
25/02/2021,2.53709054,filled,ST.nc
26/02/2021,1.646366119,filled,ST.nc
27/02/2021,2.308816195,filled,ST.nc
28/02/2021,,filled,ST.nc
1/03/2021,,filled,ST.nc
2/03/2021,,filled,ST.nc
3/03/2021,,filled,ST.nc
4/03/2021,,filled,ST.nc
5/03/2021,,filled,ST.nc
6/03/2021,,filled,ST.nc
7/03/2021,1.597120881,filled,ST.nc
8/03/2021,,filled,ST.nc
9/03/2021,2.603888512,filled,ST.nc
10/03/2021,,filled,ST.nc
11/03/2021,,filled,ST.nc
12/03/2021,,filled,ST.nc
13/03/2021,4.515379429,filled,ST.nc
14/03/2021,,filled,ST.nc
15/03/2021,3.296943903,filled,ST.nc
16/03/2021,,filled,ST.nc
17/03/2021,7.43054533,filled,ST.nc
18/03/2021,6.208915234,filled,ST.nc
19/03/2021,7.754489422,filled,ST.nc
20/03/2021,3.08190155,filled,ST.nc
21/03/2021,3.30890727,filled,ST.nc
22/03/2021,4.664605141,filled,ST.nc
23/03/2021,3.909745693,filled,ST.nc
24/03/2021,2.775452375,filled,ST.nc
25/03/2021,2.611736774,filled,ST.nc
26/03/2021,2.111815691,filled,ST.nc
27/03/2021,1.948174834,filled,ST.nc
28/03/2021,2.220388651,filled,ST.nc
29/03/2021,3.135158777,filled,ST.nc
30/03/2021,3.906746387,filled,ST.nc
31/03/2021,,filled,ST.nc
1/04/2021,2.452763796,filled,ST.nc
2/04/2021,1.980091095,filled,ST.nc
3/04/2021,1.764842987,filled,ST.nc
4/04/2021,2.689441681,filled,ST.nc
5/04/2021,,filled,ST.nc
6/04/2021,3.541358471,filled,ST.nc
7/04/2021,,filled,ST.nc
8/04/2021,4.3012743,filled,ST.nc
9/04/2021,2.065348625,filled,ST.nc
10/04/2021,,filled,ST.nc
11/04/2021,,filled,ST.nc
12/04/2021,,filled,ST.nc
13/04/2021,,filled,ST.nc
14/04/2021,2.37110424,filled,ST.nc
15/04/2021,2.608462095,filled,ST.nc
16/04/2021,,filled,ST.nc
17/04/2021,2.2593503,filled,ST.nc
18/04/2021,2.652115822,filled,ST.nc
19/04/2021,,filled,ST.nc
20/04/2021,1.981622696,filled,ST.nc
21/04/2021,1.679531932,filled,ST.nc
22/04/2021,,filled,ST.nc
23/04/2021,,filled,ST.nc
24/04/2021,,filled,ST.nc
25/04/2021,1.698681235,filled,ST.nc
26/04/2021,1.41646564,filled,ST.nc
27/04/2021,,filled,ST.nc
28/04/2021,,filled,ST.nc
29/04/2021,,filled,ST.nc
30/04/2021,2.416019201,filled,ST.nc
1/05/2021,2.104203939,filled,ST.nc
2/05/2021,2.522536039,filled,ST.nc
3/05/2021,4.897182465,filled,ST.nc
4/05/2021,,filled,ST.nc
5/05/2021,,filled,ST.nc
6/05/2021,2.299312353,filled,ST.nc
7/05/2021,,filled,ST.nc
8/05/2021,2.981522083,filled,ST.nc
9/05/2021,,filled,ST.nc
10/05/2021,2.356136799,filled,ST.nc
11/05/2021,3.925931215,filled,ST.nc
12/05/2021,14.49688244,filled,ST.nc
13/05/2021,8.318498611,filled,ST.nc
14/05/2021,,filled,ST.nc
15/05/2021,,filled,ST.nc
16/05/2021,,filled,ST.nc
17/05/2021,3.953252077,filled,ST.nc
18/05/2021,,filled,ST.nc
19/05/2021,1.551770687,filled,ST.nc
20/05/2021,2.578272343,filled,ST.nc
21/05/2021,2.905030012,filled,ST.nc
22/05/2021,,filled,ST.nc
23/05/2021,0.922980487,filled,ST.nc
24/05/2021,,filled,ST.nc
25/05/2021,,filled,ST.nc
26/05/2021,,filled,ST.nc
27/05/2021,3.698527813,filled,ST.nc
28/05/2021,3.372579336,filled,ST.nc
29/05/2021,,filled,ST.nc
30/05/2021,,filled,ST.nc
31/05/2021,2.658302307,filled,ST.nc
1/06/2021,1.673863173,filled,ST.nc
2/06/2021,2.351040602,filled,ST.nc
3/06/2021,,filled,ST.nc
4/06/2021,4.217196465,filled,ST.nc
5/06/2021,1.707623839,filled,ST.nc
6/06/2021,1.646384716,filled,ST.nc
7/06/2021,,filled,ST.nc
8/06/2021,,filled,ST.nc
9/06/2021,,filled,ST.nc
10/06/2021,,filled,ST.nc
11/06/2021,,filled,ST.nc
12/06/2021,1.804046869,filled,ST.nc
13/06/2021,1.221024752,filled,ST.nc
14/06/2021,,filled,ST.nc
15/06/2021,,filled,ST.nc
16/06/2021,,filled,ST.nc
17/06/2021,2.654338121,filled,ST.nc
18/06/2021,3.24349618,filled,ST.nc
19/06/2021,,filled,ST.nc
20/06/2021,,filled,ST.nc
21/06/2021,,filled,ST.nc
22/06/2021,1.949787974,filled,ST.nc
23/06/2021,2.316958189,filled,ST.nc
24/06/2021,1.995968938,filled,ST.nc
25/06/2021,1.634674549,filled,ST.nc
26/06/2021,4.055491924,filled,ST.nc
27/06/2021,,filled,ST.nc
28/06/2021,2.693898201,filled,ST.nc
29/06/2021,,filled,ST.nc
30/06/2021,,filled,ST.nc
1/07/2021,1.454117179,filled,ST.nc
2/07/2021,1.373165607,filled,ST.nc
3/07/2021,,filled,ST.nc
4/07/2021,,filled,ST.nc
5/07/2021,,filled,ST.nc
6/07/2021,6.111965179,filled,ST.nc
7/07/2021,2.552485466,filled,ST.nc
8/07/2021,1.156999826,filled,ST.nc
9/07/2021,,filled,ST.nc
10/07/2021,,filled,ST.nc
11/07/2021,2.043239117,filled,ST.nc
12/07/2021,,filled,ST.nc
13/07/2021,2.777463198,filled,ST.nc
14/07/2021,,filled,ST.nc
15/07/2021,,filled,ST.nc
16/07/2021,,filled,ST.nc
17/07/2021,,filled,ST.nc
18/07/2021,,filled,ST.nc
19/07/2021,,filled,ST.nc
20/07/2021,,filled,ST.nc
21/07/2021,1.483832836,filled,ST.nc
22/07/2021,2.659431696,filled,ST.nc
23/07/2021,,filled,ST.nc
24/07/2021,0.860528767,filled,ST.nc
25/07/2021,,filled,ST.nc
26/07/2021,4.238520145,filled,ST.nc
27/07/2021,,filled,ST.nc
28/07/2021,,filled,ST.nc
29/07/2021,3.079754829,filled,ST.nc
30/07/2021,,filled,ST.nc
31/07/2021,,filled,ST.nc
1/08/2021,,filled,ST.nc
2/08/2021,,filled,ST.nc
3/08/2021,,filled,ST.nc
4/08/2021,2.590018988,filled,ST.nc
5/08/2021,2.934135914,filled,ST.nc
6/08/2021,,filled,ST.nc
7/08/2021,,filled,ST.nc
8/08/2021,,filled,ST.nc
9/08/2021,,filled,ST.nc
10/08/2021,,filled,ST.nc
11/08/2021,,filled,ST.nc
12/08/2021,2.879023314,filled,ST.nc
13/08/2021,4.718961239,filled,ST.nc
14/08/2021,2.866820097,filled,ST.nc
15/08/2021,1.696704268,filled,ST.nc
16/08/2021,2.18711853,filled,ST.nc
17/08/2021,2.609251976,filled,ST.nc
18/08/2021,,filled,ST.nc
19/08/2021,,filled,ST.nc
20/08/2021,4.555052757,filled,ST.nc
21/08/2021,,filled,ST.nc
22/08/2021,,filled,ST.nc
23/08/2021,,filled,ST.nc
24/08/2021,1.450228214,filled,ST.nc
25/08/2021,1.692996144,filled,ST.nc
26/08/2021,2.145375967,filled,ST.nc
27/08/2021,0.851877332,filled,ST.nc
28/08/2021,,filled,ST.nc
29/08/2021,,filled,ST.nc
30/08/2021,,filled,ST.nc
31/08/2021,,filled,ST.nc
1/09/2021,,filled,ST.nc
2/09/2021,1.611266136,filled,ST.nc
3/09/2021,,filled,ST.nc
4/09/2021,1.98137176,filled,ST.nc
5/09/2021,2.079466343,filled,ST.nc
6/09/2021,1.828749537,filled,ST.nc
7/09/2021,6.008892536,filled,ST.nc
8/09/2021,2.487454176,filled,ST.nc
9/09/2021,,filled,ST.nc
10/09/2021,3.196989536,filled,ST.nc
11/09/2021,2.872890949,filled,ST.nc
12/09/2021,1.314914703,filled,ST.nc
13/09/2021,1.480128288,filled,ST.nc
14/09/2021,1.50936079,filled,ST.nc
15/09/2021,,filled,ST.nc
16/09/2021,2.584786654,filled,ST.nc
17/09/2021,2.421353579,filled,ST.nc
18/09/2021,,filled,ST.nc
19/09/2021,,filled,ST.nc
20/09/2021,2.641368389,filled,ST.nc
21/09/2021,2.414298058,filled,ST.nc
22/09/2021,5.189513683,filled,ST.nc
23/09/2021,5.693929195,filled,ST.nc
24/09/2021,1.391076207,filled,ST.nc
25/09/2021,,filled,ST.nc
26/09/2021,,filled,ST.nc
27/09/2021,,filled,ST.nc
28/09/2021,,filled,ST.nc
29/09/2021,1.628041744,filled,ST.nc
30/09/2021,,filled,ST.nc
1/10/2021,,filled,ST.nc
2/10/2021,1.853182912,filled,ST.nc
3/10/2021,1.424099326,filled,ST.nc
4/10/2021,,filled,ST.nc
5/10/2021,,filled,ST.nc
6/10/2021,0.942750812,filled,ST.nc
7/10/2021,0.914201438,filled,ST.nc
8/10/2021,0.831902504,filled,ST.nc
9/10/2021,0.942010224,filled,ST.nc
10/10/2021,1.711732745,filled,ST.nc
11/10/2021,,filled,ST.nc
12/10/2021,,filled,ST.nc
13/10/2021,1.472596049,filled,ST.nc
14/10/2021,,filled,ST.nc
15/10/2021,1.7084589,filled,ST.nc
16/10/2021,,filled,ST.nc
17/10/2021,,filled,ST.nc
18/10/2021,12.55863953,filled,ST.nc
19/10/2021,,filled,ST.nc
20/10/2021,,filled,ST.nc
21/10/2021,2.616418123,filled,ST.nc
22/10/2021,1.246742964,filled,ST.nc
23/10/2021,1.412780046,filled,ST.nc
24/10/2021,1.186718106,filled,ST.nc
25/10/2021,,filled,ST.nc
26/10/2021,,filled,ST.nc
27/10/2021,,filled,ST.nc
28/10/2021,1.43252337,filled,ST.nc
29/10/2021,1.646371245,filled,ST.nc
30/10/2021,1.416899085,filled,ST.nc
31/10/2021,2.032895088,filled,ST.nc
1/11/2021,,filled,ST.nc
2/11/2021,,filled,ST.nc
3/11/2021,,filled,ST.nc
4/11/2021,2.149492025,filled,ST.nc
5/11/2021,1.88596642,filled,ST.nc
6/11/2021,2.201501131,filled,ST.nc
7/11/2021,,filled,ST.nc
8/11/2021,,filled,ST.nc
9/11/2021,,filled,ST.nc
10/11/2021,4.036558151,filled,ST.nc
11/11/2021,3.303480387,filled,ST.nc
12/11/2021,,filled,ST.nc
13/11/2021,,filled,ST.nc
14/11/2021,3.69119215,filled,ST.nc
